Temp,Time [d],Volume fraction of AL2CU_C16 (Bulk),Mean radius of AL2CU_C16 (Bulk) [m]
240,1.04703,0.04428,7.07529E-09
240,1.07379,0.04428,7.13378E-09
240,1.10115,0.04429,7.19302E-09
240,1.13049,0.04429,7.25523E-09
240,1.15860,0.04429,7.31426E-09
240,1.18616,0.04430,7.37161E-09
240,1.21498,0.04429,7.43181E-09
240,1.24702,0.04429,7.49412E-09
240,1.27927,0.04430,7.55749E-09
240,1.30918,0.04430,7.61675E-09
240,1.34066,0.04430,7.67616E-09
240,1.37634,0.04431,7.7435E-09
240,1.40953,0.04431,7.80647E-09
240,1.44547,0.04431,7.87002E-09
240,1.48267,0.04431,7.93621E-09
240,1.51767,0.04432,7.99979E-09
240,1.55479,0.04431,8.0637E-09
240,1.59631,0.04433,8.13512E-09
240,1.63913,0.04433,8.20721E-09
240,1.67819,0.04433,8.27274E-09
240,1.71838,0.04433,8.33831E-09
240,1.75910,0.04434,8.40312E-09
240,1.80071,0.04433,8.46715E-09
240,1.84476,0.04433,8.53748E-09
240,1.88832,0.04434,8.60394E-09
240,1.93327,0.04434,8.67157E-09
240,1.97882,0.04434,8.73838E-09
240,2.04540,0.04434,8.83208E-09
240,2.09502,0.04434,8.9041E-09
240,2.14707,0.04435,8.9759E-09
240,2.19981,0.04435,9.04888E-09
240,2.25809,0.04436,9.12756E-09
240,2.31519,0.04436,9.20214E-09
240,2.37080,0.04436,9.27688E-09
240,2.42977,0.04436,9.35036E-09
240,2.48874,0.04437,9.42381E-09
240,2.54995,0.04436,9.50345E-09
240,2.61526,0.04437,9.57979E-09
240,2.68155,0.04437,9.66026E-09
240,2.74702,0.04438,9.73799E-09
240,2.81358,0.04438,9.81534E-09
240,2.88251,0.04437,9.89378E-09
240,2.95716,0.04437,9.97849E-09
240,3.02606,0.04439,1.00554E-08
240,3.09753,0.04438,1.01336E-08
240,3.17402,0.04438,1.02158E-08
240,3.25426,0.04438,1.03044E-08
240,3.33374,0.04438,1.03836E-08
240,3.41552,0.04439,1.04708E-08
240,3.50434,0.04440,1.05574E-08
240,3.58920,0.04439,1.06427E-08
240,3.68203,0.04439,1.07323E-08
240,3.76946,0.04439,1.08165E-08
240,3.86336,0.04440,1.09099E-08
240,3.96383,0.04440,1.10015E-08
240,4.05758,0.04440,1.10867E-08
240,4.16086,0.04440,1.11764E-08
240,4.26023,0.04441,1.12671E-08
240,4.36136,0.04441,1.13552E-08
240,4.47028,0.04441,1.14506E-08
240,4.58760,0.04442,1.15463E-08
240,4.69519,0.04441,1.16349E-08
240,4.82088,0.04441,1.17358E-08
240,4.94214,0.04441,1.18337E-08
240,5.06581,0.04441,1.19353E-08
240,5.19926,0.04441,1.20328E-08
240,5.33896,0.04442,1.21395E-08
240,5.47776,0.04441,1.22428E-08
240,5.61267,0.04442,1.23419E-08
240,5.74768,0.04443,1.24441E-08
240,5.88864,0.04442,1.25432E-08
240,6.02738,0.04443,1.26429E-08
240,6.17554,0.04443,1.27425E-08
240,6.42722,0.04443,1.29152E-08
240,6.58123,0.04443,1.30131E-08
240,6.74411,0.04444,1.31198E-08
240,6.90295,0.04443,1.32265E-08
240,7.06778,0.04443,1.33285E-08
240,7.24810,0.04444,1.34409E-08
240,7.42293,0.04444,1.35482E-08
240,7.61442,0.04444,1.36605E-08
240,7.79519,0.04444,1.37726E-08
240,7.98195,0.04444,1.388E-08
240,8.17825,0.04444,1.39896E-08
240,8.37010,0.04444,1.41022E-08
240,8.56510,0.04445,1.42098E-08
240,8.76585,0.04445,1.43227E-08
240,8.97103,0.04445,1.44261E-08
240,9.19085,0.04445,1.45477E-08
240,9.42058,0.04445,1.46648E-08
240,9.65661,0.04445,1.47864E-08
240,9.89228,0.04446,1.49056E-08
240,10.14033,0.04445,1.50319E-08
240,10.38343,0.04446,1.51521E-08
240,10.63757,0.04445,1.52686E-08
240,10.95810,0.04446,1.54239E-08
240,11.22522,0.04446,1.55481E-08
240,11.49420,0.04446,1.56696E-08
240,11.80094,0.04446,1.58042E-08
240,12.09904,0.04446,1.59323E-08
240,12.38329,0.04447,1.60635E-08
240,12.67584,0.04447,1.61916E-08
240,12.97874,0.04447,1.63181E-08
240,13.29055,0.04446,1.64486E-08
240,13.60729,0.04448,1.65811E-08
240,13.93527,0.04447,1.67108E-08
240,14.26757,0.04447,1.6844E-08
240,14.60713,0.04447,1.69766E-08
240,14.95549,0.04448,1.71071E-08
240,15.31835,0.04447,1.72455E-08
240,15.72141,0.04448,1.73916E-08
240,16.11086,0.04448,1.75348E-08
240,16.49324,0.04448,1.76749E-08
240,16.88400,0.04448,1.78107E-08
240,17.28432,0.04448,1.79545E-08
240,17.69451,0.04448,1.8091E-08
240,18.13655,0.04448,1.82404E-08
240,18.58101,0.04448,1.83862E-08
240,19.02927,0.04449,1.85373E-08
240,19.52296,0.04448,1.86892E-08
240,19.98898,0.04449,1.8842E-08
240,20.47835,0.04448,1.89896E-08
240,20.97656,0.04448,1.9146E-08
240,21.49663,0.04449,1.92984E-08
240,22.00491,0.04449,1.94476E-08
240,22.52009,0.04449,1.96011E-08
240,23.04891,0.04449,1.97546E-08
240,23.60561,0.04450,1.9908E-08
240,24.18146,0.04450,2.00663E-08
240,24.75458,0.04449,2.0228E-08
240,25.33574,0.04449,2.03886E-08
240,25.93108,0.04449,2.05479E-08
240,26.60156,0.04450,2.07144E-08
240,27.23468,0.04449,2.088E-08
240,27.91660,0.04450,2.10543E-08
240,28.57345,0.04450,2.12239E-08
240,29.53783,0.04450,2.14555E-08
240,30.24305,0.04450,2.16229E-08
240,30.99493,0.04451,2.18006E-08
240,31.79670,0.04450,2.19832E-08
240,32.61617,0.04451,2.21693E-08
240,33.41802,0.04450,2.23493E-08
240,34.23438,0.04450,2.25363E-08
240,35.06993,0.04451,2.27121E-08
240,35.92390,0.04450,2.28945E-08
240,36.80334,0.04450,2.30737E-08
240,37.77844,0.04451,2.327E-08
240,38.66574,0.04451,2.34656E-08
240,39.60716,0.04452,2.36475E-08
240,40.53655,0.04451,2.38366E-08
240,41.54934,0.04451,2.40301E-08
240,42.60670,0.04451,2.42273E-08
240,43.60816,0.04451,2.44183E-08
240,44.72623,0.04452,2.46161E-08
240,45.82684,0.04452,2.48162E-08
240,47.25781,0.04451,2.5082E-08
240,48.39985,0.04452,2.52801E-08
240,49.65969,0.04452,2.54877E-08
240,50.91452,0.04452,2.57048E-08
240,52.16265,0.04452,2.59147E-08
240,53.39702,0.04452,2.61098E-08
240,54.64906,0.04452,2.63206E-08
240,55.96572,0.04452,2.65313E-08
240,57.37008,0.04452,2.67454E-08
240,58.78778,0.04453,2.69609E-08
240,60.32529,0.04453,2.71929E-08
240,61.77321,0.04452,2.74118E-08
240,63.24948,0.04452,2.76316E-08
240,64.85828,0.04452,2.7858E-08
240,66.37719,0.04452,2.80832E-08
240,67.94377,0.04453,2.83029E-08
240,69.56245,0.04453,2.85225E-08
240,71.23602,0.04453,2.87509E-08
240,72.92453,0.04453,2.89823E-08
240,75.33139,0.04453,2.92907E-08
240,77.10673,0.04453,2.95038E-08
240,79.00439,0.04453,2.97585E-08
240,80.86605,0.04453,2.99906E-08
240,82.80185,0.04453,3.02351E-08
240,84.81914,0.04453,3.04739E-08
240,86.88643,0.04453,3.07198E-08
240,88.98450,0.04453,3.09697E-08
240,91.06310,0.04454,3.12129E-08
240,93.24434,0.04453,3.14595E-08
240,95.47712,0.04454,3.17081E-08
240,97.72983,0.04454,3.19635E-08
240,100.00000,0.04453,3.22122E-08
245,3.87762E-06,2.29241E-18,3.82098E-10
245,4.41584E-06,1.22741E-16,3.82137E-10
245,4.56487E-06,3.47077E-16,3.82344E-10
245,4.74031E-06,1.09016E-15,3.82414E-10
245,4.92864E-06,3.41493E-15,3.82506E-10
245,5.13198E-06,1.06971E-14,3.82544E-10
245,5.35212E-06,3.35074E-14,3.82621E-10
245,5.59117E-06,1.04915E-13,3.82663E-10
245,5.85162E-06,3.28309E-13,3.82662E-10
245,6.13637E-06,1.02717E-12,3.82701E-10
245,6.44889E-06,3.21273E-12,3.82744E-10
245,6.79331E-06,1.00414E-11,3.82716E-10
245,7.1746E-06,3.13829E-11,3.82771E-10
245,7.59879E-06,9.80514E-11,3.8282E-10
245,8.07329E-06,3.06285E-10,3.82906E-10
245,8.60722E-06,9.56477E-10,3.8301E-10
245,9.14532E-06,2.65334E-09,3.83173E-10
245,9.6835E-06,6.61357E-09,3.83367E-10
245,0.00001,1.50535E-08,3.8358E-10
245,0.00001,3.17184E-08,3.83812E-10
245,0.00001,6.25283E-08,3.84082E-10
245,0.00001,1.16359E-07,3.84343E-10
245,0.00001,2.05933E-07,3.84674E-10
245,0.00001,3.48683E-07,3.84984E-10
245,0.00001,5.67701E-07,3.85282E-10
245,0.00001,8.92737E-07,3.85589E-10
245,0.00001,1.3606E-06,3.85824E-10
245,0.00002,2.01712E-06,3.86137E-10
245,0.00002,2.91641E-06,3.86425E-10
245,0.00002,4.12289E-06,3.86768E-10
245,0.00002,5.71077E-06,3.87124E-10
245,0.00002,7.76504E-06,3.8752E-10
245,0.00002,0.00001,3.87909E-10
245,0.00002,0.00001,3.88355E-10
245,0.00002,0.00002,3.88781E-10
245,0.00002,0.00002,3.89238E-10
245,0.00002,0.00003,3.89684E-10
245,0.00002,0.00004,3.90143E-10
245,0.00002,0.00004,3.90613E-10
245,0.00002,0.00005,3.91039E-10
245,0.00002,0.00007,3.91529E-10
245,0.00002,0.00008,3.92005E-10
245,0.00002,0.00010,3.92533E-10
245,0.00002,0.00013,3.9366E-10
245,0.00003,0.00018,3.94907E-10
245,0.00003,0.00024,3.96163E-10
245,0.00003,0.00032,3.97486E-10
245,0.00003,0.00041,3.98842E-10
245,0.00003,0.00051,4.00312E-10
245,0.00003,0.00064,4.01919E-10
245,0.00003,0.00078,4.03617E-10
245,0.00003,0.00095,4.05388E-10
245,0.00003,0.00113,4.07252E-10
245,0.00003,0.00134,4.09191E-10
245,0.00004,0.00158,4.11265E-10
245,0.00004,0.00184,4.13494E-10
245,0.00004,0.00212,4.1582E-10
245,0.00004,0.00241,4.18122E-10
245,0.00004,0.00271,4.20408E-10
245,0.00004,0.00314,4.23575E-10
245,0.00004,0.00354,4.26532E-10
245,0.00004,0.00404,4.30202E-10
245,0.00004,0.00450,4.33576E-10
245,0.00005,0.00506,4.375E-10
245,0.00005,0.00558,4.41175E-10
245,0.00005,0.00618,4.45361E-10
245,0.00005,0.00683,4.49996E-10
245,0.00005,0.00746,4.54383E-10
245,0.00005,0.00814,4.5927E-10
245,0.00005,0.00887,4.64449E-10
245,0.00005,0.00965,4.69993E-10
245,0.00006,0.01039,4.75373E-10
245,0.00006,0.01118,4.8109E-10
245,0.00006,0.01200,4.87211E-10
245,0.00006,0.01287,4.9365E-10
245,0.00006,0.01370,4.99939E-10
245,0.00006,0.01457,5.06582E-10
245,0.00006,0.01547,5.13506E-10
245,0.00007,0.01635,5.20378E-10
245,0.00007,0.01726,5.27586E-10
245,0.00007,0.01816,5.34661E-10
245,0.00007,0.01914,5.42551E-10
245,0.00007,0.02005,5.49862E-10
245,0.00007,0.02095,5.57067E-10
245,0.00008,0.02184,5.6418E-10
245,0.00008,0.02271,5.71305E-10
245,0.00008,0.02358,5.78245E-10
245,0.00008,0.02444,5.8511E-10
245,0.00008,0.02524,5.91501E-10
245,0.00009,0.02604,5.97843E-10
245,0.00009,0.02683,6.04141E-10
245,0.00009,0.02757,6.10045E-10
245,0.00009,0.02831,6.16124E-10
245,0.00009,0.02899,6.21675E-10
245,0.00010,0.02963,6.26582E-10
245,0.00010,0.03026,6.31855E-10
245,0.00010,0.03083,6.36812E-10
245,0.00010,0.03136,6.41582E-10
245,0.00011,0.03187,6.46489E-10
245,0.00011,0.03235,6.50901E-10
245,0.00011,0.03282,6.55319E-10
245,0.00011,0.03322,6.60302E-10
245,0.00012,0.03358,6.6432E-10
245,0.00012,0.03393,6.6903E-10
245,0.00012,0.03429,6.73384E-10
245,0.00013,0.03458,6.78123E-10
245,0.00013,0.03487,6.83186E-10
245,0.00013,0.03512,6.87403E-10
245,0.00013,0.03537,6.91794E-10
245,0.00014,0.03560,6.96948E-10
245,0.00014,0.03583,7.02274E-10
245,0.00015,0.03601,7.07448E-10
245,0.00015,0.03621,7.11888E-10
245,0.00015,0.03639,7.17279E-10
245,0.00016,0.03657,7.22678E-10
245,0.00016,0.03675,7.28185E-10
245,0.00017,0.03690,7.32438E-10
245,0.00017,0.03704,7.37536E-10
245,0.00017,0.03719,7.41876E-10
245,0.00018,0.03733,7.47064E-10
245,0.00018,0.03747,7.52327E-10
245,0.00019,0.03762,7.57448E-10
245,0.00019,0.03772,7.6153E-10
245,0.00020,0.03783,7.65572E-10
245,0.00020,0.03794,7.69729E-10
245,0.00021,0.03804,7.74158E-10
245,0.00022,0.03814,7.78719E-10
245,0.00023,0.03831,7.86083E-10
245,0.00023,0.03841,7.89789E-10
245,0.00024,0.03849,7.94229E-10
245,0.00025,0.03857,7.98809E-10
245,0.00025,0.03865,8.02697E-10
245,0.00026,0.03872,8.06679E-10
245,0.00027,0.03879,8.10728E-10
245,0.00027,0.03885,8.15325E-10
245,0.00028,0.03892,8.1936E-10
245,0.00029,0.03898,8.23471E-10
245,0.00030,0.03904,8.27306E-10
245,0.00030,0.03909,8.31723E-10
245,0.00031,0.03915,8.34953E-10
245,0.00032,0.03920,8.39455E-10
245,0.00033,0.03925,8.43338E-10
245,0.00033,0.03930,8.47317E-10
245,0.00034,0.03935,8.5094E-10
245,0.00035,0.03939,8.54862E-10
245,0.00036,0.03944,8.5892E-10
245,0.00037,0.03948,8.62355E-10
245,0.00038,0.03953,8.66456E-10
245,0.00039,0.03957,8.70744E-10
245,0.00040,0.03961,8.74624E-10
245,0.00041,0.03967,8.79381E-10
245,0.00042,0.03971,8.84813E-10
245,0.00043,0.03977,8.89791E-10
245,0.00044,0.03980,8.93901E-10
245,0.00046,0.03985,8.98918E-10
245,0.00047,0.03990,9.04104E-10
245,0.00049,0.03995,9.09378E-10
245,0.00050,0.03998,9.13209E-10
245,0.00051,0.04002,9.17307E-10
245,0.00052,0.04005,9.21246E-10
245,0.00054,0.04010,9.2658E-10
245,0.00055,0.04014,9.32048E-10
245,0.00057,0.04019,9.37448E-10
245,0.00059,0.04023,9.42806E-10
245,0.00061,0.04027,9.48279E-10
245,0.00062,0.04031,9.5385E-10
245,0.00064,0.04035,9.59354E-10
245,0.00066,0.04039,9.64501E-10
245,0.00068,0.04043,9.70144E-10
245,0.00070,0.04047,9.7564E-10
245,0.00072,0.04050,9.81102E-10
245,0.00074,0.04054,9.86752E-10
245,0.00076,0.04058,9.92305E-10
245,0.00078,0.04061,9.9772E-10
245,0.00080,0.04065,1.00328E-09
245,0.00083,0.04068,1.00879E-09
245,0.00085,0.04072,1.01443E-09
245,0.00087,0.04075,1.02016E-09
245,0.00090,0.04078,1.02602E-09
245,0.00092,0.04082,1.03151E-09
245,0.00095,0.04085,1.03731E-09
245,0.00097,0.04088,1.04303E-09
245,0.00100,0.04091,1.04882E-09
245,0.00103,0.04094,1.0547E-09
245,0.00106,0.04097,1.06046E-09
245,0.00108,0.04100,1.06638E-09
245,0.00111,0.04103,1.07209E-09
245,0.00114,0.04106,1.07796E-09
245,0.00117,0.04109,1.08412E-09
245,0.00120,0.04112,1.08981E-09
245,0.00124,0.04115,1.09575E-09
245,0.00127,0.04117,1.10165E-09
245,0.00130,0.04120,1.10761E-09
245,0.00134,0.04123,1.1138E-09
245,0.00137,0.04125,1.1196E-09
245,0.00140,0.04128,1.12576E-09
245,0.00144,0.04131,1.13184E-09
245,0.00148,0.04133,1.13801E-09
245,0.00151,0.04136,1.14403E-09
245,0.00155,0.04138,1.15026E-09
245,0.00159,0.04141,1.15633E-09
245,0.00163,0.04143,1.16253E-09
245,0.00167,0.04145,1.16879E-09
245,0.00171,0.04148,1.17498E-09
245,0.00176,0.04150,1.18119E-09
245,0.00180,0.04152,1.18767E-09
245,0.00184,0.04155,1.1939E-09
245,0.00189,0.04157,1.20008E-09
245,0.00193,0.04159,1.20643E-09
245,0.00198,0.04161,1.21285E-09
245,0.00203,0.04163,1.21923E-09
245,0.00208,0.04166,1.22559E-09
245,0.00214,0.04168,1.23348E-09
245,0.00219,0.04170,1.23994E-09
245,0.00224,0.04172,1.2465E-09
245,0.00231,0.04175,1.2546E-09
245,0.00238,0.04177,1.26285E-09
245,0.00243,0.04179,1.26948E-09
245,0.00250,0.04182,1.27773E-09
245,0.00256,0.04184,1.28444E-09
245,0.00264,0.04186,1.29277E-09
245,0.00271,0.04188,1.30097E-09
245,0.00279,0.04191,1.30932E-09
245,0.00287,0.04193,1.31769E-09
245,0.00295,0.04195,1.3261E-09
245,0.00303,0.04198,1.33459E-09
245,0.00312,0.04200,1.34338E-09
245,0.00320,0.04202,1.35185E-09
245,0.00329,0.04204,1.36033E-09
245,0.00338,0.04206,1.36891E-09
245,0.00347,0.04208,1.37745E-09
245,0.00357,0.04210,1.3864E-09
245,0.00367,0.04212,1.39527E-09
245,0.00377,0.04214,1.40427E-09
245,0.00387,0.04216,1.41349E-09
245,0.00397,0.04218,1.42232E-09
245,0.00408,0.04220,1.43162E-09
245,0.00418,0.04222,1.44067E-09
245,0.00429,0.04224,1.44973E-09
245,0.00440,0.04226,1.45889E-09
245,0.00451,0.04228,1.46831E-09
245,0.00462,0.04229,1.47709E-09
245,0.00474,0.04231,1.48653E-09
245,0.00486,0.04233,1.49574E-09
245,0.00498,0.04235,1.50528E-09
245,0.00511,0.04237,1.51473E-09
245,0.00524,0.04238,1.52445E-09
245,0.00537,0.04240,1.53417E-09
245,0.00550,0.04242,1.54391E-09
245,0.00564,0.04243,1.55363E-09
245,0.00579,0.04245,1.56512E-09
245,0.00594,0.04247,1.57498E-09
245,0.00608,0.04249,1.58497E-09
245,0.00623,0.04250,1.5948E-09
245,0.00640,0.04252,1.60661E-09
245,0.00657,0.04254,1.61797E-09
245,0.00673,0.04255,1.62825E-09
245,0.00689,0.04257,1.63846E-09
245,0.00705,0.04258,1.64888E-09
245,0.00722,0.04260,1.65935E-09
245,0.00739,0.04261,1.66987E-09
245,0.00756,0.04263,1.68043E-09
245,0.00774,0.04264,1.69121E-09
245,0.00796,0.04266,1.70388E-09
245,0.00818,0.04268,1.71666E-09
245,0.00840,0.04269,1.72961E-09
245,0.00863,0.04271,1.74267E-09
245,0.00887,0.04273,1.75571E-09
245,0.00911,0.04274,1.76886E-09
245,0.00936,0.04276,1.78229E-09
245,0.00961,0.04278,1.79566E-09
245,0.00987,0.04279,1.80914E-09
245,0.01013,0.04281,1.82296E-09
245,0.01040,0.04282,1.83662E-09
245,0.01068,0.04284,1.85049E-09
245,0.01096,0.04285,1.86444E-09
245,0.01125,0.04287,1.87839E-09
245,0.01155,0.04288,1.89238E-09
245,0.01185,0.04290,1.90662E-09
245,0.01216,0.04291,1.92067E-09
245,0.01248,0.04292,1.93514E-09
245,0.01280,0.04294,1.94959E-09
245,0.01313,0.04295,1.96418E-09
245,0.01347,0.04296,1.97879E-09
245,0.01382,0.04298,1.99363E-09
245,0.01418,0.04299,2.00844E-09
245,0.01454,0.04300,2.02367E-09
245,0.01492,0.04302,2.03893E-09
245,0.01530,0.04303,2.05408E-09
245,0.01568,0.04304,2.06925E-09
245,0.01608,0.04306,2.08475E-09
245,0.01648,0.04307,2.10022E-09
245,0.01690,0.04308,2.11589E-09
245,0.01733,0.04309,2.13155E-09
245,0.01776,0.04310,2.14749E-09
245,0.01821,0.04312,2.16349E-09
245,0.01897,0.04314,2.19038E-09
245,0.01945,0.04315,2.20672E-09
245,0.01993,0.04316,2.22294E-09
245,0.02042,0.04317,2.2396E-09
245,0.02093,0.04318,2.25618E-09
245,0.02145,0.04319,2.27299E-09
245,0.02198,0.04320,2.2899E-09
245,0.02252,0.04321,2.30688E-09
245,0.02308,0.04322,2.32395E-09
245,0.02364,0.04323,2.34135E-09
245,0.02422,0.04325,2.35874E-09
245,0.02482,0.04326,2.37623E-09
245,0.02543,0.04327,2.39409E-09
245,0.02605,0.04328,2.41193E-09
245,0.02669,0.04329,2.42976E-09
245,0.02734,0.04330,2.44773E-09
245,0.02800,0.04331,2.46588E-09
245,0.02867,0.04332,2.48409E-09
245,0.02936,0.04332,2.50246E-09
245,0.03008,0.04333,2.52098E-09
245,0.03089,0.04334,2.54199E-09
245,0.03162,0.04335,2.56036E-09
245,0.03238,0.04336,2.57934E-09
245,0.03315,0.04337,2.5982E-09
245,0.03395,0.04338,2.61721E-09
245,0.03474,0.04339,2.63631E-09
245,0.03557,0.04340,2.65568E-09
245,0.03642,0.04341,2.67504E-09
245,0.03728,0.04342,2.69488E-09
245,0.03817,0.04342,2.71464E-09
245,0.03908,0.04343,2.73459E-09
245,0.04001,0.04344,2.75488E-09
245,0.04095,0.04345,2.77489E-09
245,0.04205,0.04346,2.79806E-09
245,0.04403,0.04347,2.83905E-09
245,0.04508,0.04348,2.86016E-09
245,0.04614,0.04349,2.88113E-09
245,0.04722,0.04350,2.90243E-09
245,0.04834,0.04351,2.92382E-09
245,0.04947,0.04351,2.94536E-09
245,0.05063,0.04352,2.9673E-09
245,0.05183,0.04353,2.98926E-09
245,0.05304,0.04354,3.01132E-09
245,0.05446,0.04355,3.03682E-09
245,0.05573,0.04355,3.05902E-09
245,0.05721,0.04356,3.08471E-09
245,0.05875,0.04357,3.11097E-09
245,0.06033,0.04358,3.13729E-09
245,0.06194,0.04359,3.16378E-09
245,0.06339,0.04359,3.18715E-09
245,0.06511,0.04360,3.21434E-09
245,0.06663,0.04361,3.23798E-09
245,0.06819,0.04361,3.26197E-09
245,0.07000,0.04362,3.28925E-09
245,0.07184,0.04363,3.31674E-09
245,0.07371,0.04364,3.34427E-09
245,0.07571,0.04364,3.37297E-09
245,0.07771,0.04365,3.40121E-09
245,0.07980,0.04366,3.43036E-09
245,0.08194,0.04367,3.45957E-09
245,0.08413,0.04367,3.48909E-09
245,0.08640,0.04368,3.51913E-09
245,0.08871,0.04369,3.5492E-09
245,0.09109,0.04369,3.57954E-09
245,0.09351,0.04370,3.60996E-09
245,0.09594,0.04371,3.64013E-09
245,0.09840,0.04371,3.66995E-09
245,0.10093,0.04372,3.70029E-09
245,0.10350,0.04373,3.73055E-09
245,0.10621,0.04373,3.76167E-09
245,0.10902,0.04374,3.79345E-09
245,0.11191,0.04375,3.82567E-09
245,0.11491,0.04375,3.85862E-09
245,0.11788,0.04376,3.89052E-09
245,0.12089,0.04376,3.9225E-09
245,0.12402,0.04377,3.95497E-09
245,0.12726,0.04378,3.9884E-09
245,0.13054,0.04378,4.02151E-09
245,0.13394,0.04379,4.05508E-09
245,0.13750,0.04379,4.0896E-09
245,0.14113,0.04380,4.12429E-09
245,0.14486,0.04381,4.15949E-09
245,0.14869,0.04381,4.1949E-09
245,0.15261,0.04382,4.23064E-09
245,0.15651,0.04382,4.2656E-09
245,0.16064,0.04383,4.30174E-09
245,0.16475,0.04383,4.33735E-09
245,0.16903,0.04384,4.3736E-09
245,0.17338,0.04384,4.40999E-09
245,0.17802,0.04385,4.44786E-09
245,0.18255,0.04385,4.4847E-09
245,0.18723,0.04386,4.52169E-09
245,0.19198,0.04386,4.55854E-09
245,0.19700,0.04387,4.59701E-09
245,0.20489,0.04388,4.6565E-09
245,0.21028,0.04388,4.69599E-09
245,0.21575,0.04389,4.73547E-09
245,0.22144,0.04389,4.77576E-09
245,0.22725,0.04390,4.81639E-09
245,0.23324,0.04390,4.85749E-09
245,0.23938,0.04391,4.89882E-09
245,0.24572,0.04391,4.94071E-09
245,0.25216,0.04392,4.98291E-09
245,0.25878,0.04392,5.0253E-09
245,0.26555,0.04392,5.06804E-09
245,0.27246,0.04393,5.11089E-09
245,0.27958,0.04393,5.15396E-09
245,0.28687,0.04394,5.19753E-09
245,0.29440,0.04394,5.24178E-09
245,0.30195,0.04395,5.28553E-09
245,0.30982,0.04395,5.33024E-09
245,0.31783,0.04395,5.37531E-09
245,0.32581,0.04396,5.41928E-09
245,0.33393,0.04396,5.46318E-09
245,0.34260,0.04397,5.50905E-09
245,0.35149,0.04397,5.55544E-09
245,0.36071,0.04398,5.60273E-09
245,0.37009,0.04398,5.65009E-09
245,0.37971,0.04398,5.6981E-09
245,0.38957,0.04399,5.74627E-09
245,0.39966,0.04399,5.79502E-09
245,0.41009,0.04400,5.84405E-09
245,0.42708,0.04400,5.92262E-09
245,0.43823,0.04400,5.97309E-09
245,0.44939,0.04401,6.02321E-09
245,0.46095,0.04401,6.07372E-09
245,0.47261,0.04402,6.12403E-09
245,0.48430,0.04402,6.17383E-09
245,0.49642,0.04402,6.22409E-09
245,0.50928,0.04402,6.2765E-09
245,0.52257,0.04404,6.33028E-09
245,0.53489,0.04403,6.37924E-09
245,0.54876,0.04404,6.43307E-09
245,0.56307,0.04403,6.48727E-09
245,0.57776,0.04405,6.54329E-09
245,0.59271,0.04404,6.59812E-09
245,0.60808,0.04405,6.65452E-09
245,0.62384,0.04405,6.70992E-09
245,0.63856,0.04406,6.76226E-09
245,0.65347,0.04406,6.8142E-09
245,0.66886,0.04406,6.86731E-09
245,0.68612,0.04406,6.92363E-09
245,0.70455,0.04407,6.98475E-09
245,0.72158,0.04408,7.04003E-09
245,0.74086,0.04408,7.10191E-09
245,0.75838,0.04408,7.15813E-09
245,0.77804,0.04409,7.21706E-09
245,0.81538,0.04409,7.3291E-09
245,0.83484,0.04409,7.38724E-09
245,0.85602,0.04410,7.44896E-09
245,0.87749,0.04410,7.51041E-09
245,0.89854,0.04410,7.5706E-09
245,0.92127,0.04409,7.63117E-09
245,0.94514,0.04411,7.69677E-09
245,0.97025,0.04411,7.76424E-09
245,0.99538,0.04411,7.83173E-09
245,1.01980,0.04411,7.89584E-09
245,1.04441,0.04412,7.95656E-09
245,1.06905,0.04411,8.01804E-09
245,1.09499,0.04412,8.08242E-09
245,1.12096,0.04413,8.14715E-09
245,1.14710,0.04412,8.20813E-09
245,1.17780,0.04412,8.28012E-09
245,1.20615,0.04414,8.34608E-09
245,1.23824,0.04414,8.42027E-09
245,1.26715,0.04413,8.48594E-09
245,1.29900,0.04414,8.55559E-09
245,1.33306,0.04415,8.62945E-09
245,1.36841,0.04415,8.70465E-09
245,1.40358,0.04415,8.77824E-09
245,1.44028,0.04415,8.85339E-09
245,1.47666,0.04415,8.92725E-09
245,1.51445,0.04416,9.00206E-09
245,1.55111,0.04415,9.07314E-09
245,1.58874,0.04415,9.14637E-09
245,1.62598,0.04417,9.21618E-09
245,1.66583,0.04417,9.29089E-09
245,1.70757,0.04416,9.36751E-09
